"id","name","categ_id/id","type","uom_id/id","uom_po_id/id","invoice_policy","lst_price","standard_price"
"init.0e515dd4-0240-56a7-abbe-72d8bf560d27","7.3 CANNULATED SCREW SELF-DRILLING SELF-TAPPING LENGTHN 115 MM SS/TAN","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1500.00","1200.00"
"init.be3250e8-2c3c-558e-89d4-367f5c0610b1","7.3 CANNULATED SCREW SELF-DRILLING SELF-TAPPING LENGTHN 50MM SS/TAN","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1317.00","1053.60"
"init.c7b05a91-76e3-50da-ba67-dbce609925fd","7.3 CANNULATED SCREW SELF-DRILLING SELF-TAPPING LENGTHN 70MM SS/TAN","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1317.00","1053.60"
"init.111b9aaf-4fde-50c5-b85f-107579324d85","7.3 CANNULATED SCREW SELF-DRILLING SELF-TAPPING LENGTHN 75MM SS/TAN","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1317.00","1053.60"
"init.24a62da9-7cbe-52dc-a29a-98e95d118e6b","7.3 CANNULATED SCREW SELF-DRILLING SELF-TAPPING LENGTHN 80MM SS/TAN","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1500.00","1200.00"
"init.b3343e64-d32d-56d0-8d5a-0ce07d194952","7.3 CANNULATED SCREW SELF-DRILLING SELF-TAPPING LENGTHN 85MM SS/TAN","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1500.00","1200.00"
"init.f9d566af-20d2-573a-85a7-58c67aa4ef12","7.3 CANNULATED SCREW SELF-DRILLING SELF-TAPPING LENGTHN 90MM SS/TAN","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1500.00","1200.00"
"init.76735450-9bf6-51f4-adf8-af22c5500091","7.3 CANNULATED SCREW SELF-DRILLING SELF-TAPPING LENGTHN 95MM SS/TAN","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1500.00","1200.00"
"init.8c01db3d-eab9-52c2-9dd4-66661cee641b","7PIN SPO2 EXTENSION CABLE","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","7500.00","6000.00"
"init.c390712c-5aab-58a1-90ea-39dbbf74bd29","95° DCS PLATE HOLES 6 ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3700.00","2960.00"
"init.5bbd27fb-9c20-5a41-a9b9-fdcd2061d749","95° DCS PLATE HOLES 8 ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3755.00","3004.00"
"init.3f58f380-e7a1-5f89-8b40-56c2f8bf0f64","ADJUSTABLE CLAMPS LARGE","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2280.00","1824.00"
"init.30865387-997a-5714-a07e-9b5868732d9f","ADJUSTABLE CLAMPS SMALL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1230.00","984.00"
"init.795a48d1-de84-5d1f-8a78-6d7d84f9fa99","ADULT REUSABLE TEMPERATURE PROBE (SKIN SURFACE)","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","11600.00","9280.00"
"init.7bd52a30-b166-5b7c-b3be-7fbe8b29e10f","CANNULATED SCREW SET 3.5MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","116341.00","93072.80"
"init.28fd5c2a-da24-51ab-bcbb-189d7299c4b3","CANNULATED SCREW SET 6.5MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","222000.00","177600.00"
"init.68458fff-009b-5d1e-9029-b5f8ff0d1066","DCP 4.5 BROAD 12HOLES LENGTH 199MMST.STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3050.00","2440.00"
"init.3970b14c-b987-56f6-a37a-b0f0ac298d44","DCP 4.5 BROAD 14HOLES LENGTH 231MMST.STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3175.00","2540.00"
"init.ee84852b-3bec-5f97-85ad-ef52566b54eb","DCP 4.5 BROAD 16HOLES LENGTH 231MMST.STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3480.00","2784.00"
"init.2b059c0f-dbf6-5ec5-a79e-8a6242c61c2c","DCP 4.5 BROAD 8HOLES LENGTH 135MMST.STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2380.00","1904.00"
"init.b99fbfe4-0800-5499-a3f2-e282b710b9de","DCP 4.5 BROAD 9HOLES LENGTH 151MMST.STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2900.00","2320.00"
"init.81487456-5847-5ae7-bd0a-84858aaa52e0","DCP 4.5 NARROW 6HOLES LENGTH 103MMST.STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2192.00","1753.60"
"init.4edd4e9d-c3c9-5612-b7ff-c1a03fe861f7","DCP 4.5 NARROW 8HOLES LENGTH 135MMST.STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2300.00","1840.00"
"init.cc6d5530-0b0a-5859-8aa7-c261dbf8b69b","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 100MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.9a0f7909-e7cf-51a8-a60f-acd28e1652ff","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 105MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1567.00","1253.60"
"init.729f6898-0549-5e58-beea-a20b36f7ea73","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 110MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1567.00","1253.60"
"init.7d3527f0-037f-5191-a821-078220c8c4e8","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 115MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1500.00","1200.00"
"init.eb9ea3b6-83ad-5db9-864b-45bee577c2c3","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 50MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.4c0fae39-8c45-57a1-a4cb-03548dad09f9","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 60MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.10387a71-0b1d-5e28-8487-6f82e5614185","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 70MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.a88ae8dd-0c48-56dd-94c1-6d64cd6d4a22","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 75MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.77a3e89d-715d-5556-a18c-56ef0cd3f690","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 80MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.ac55aa07-5c91-5ab9-b81a-b15567d87e03","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 85MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.409713a0-6c64-5c5a-82ec-ac71030a9965","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 90MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.d2ccc3dc-1e63-528a-8783-ddee20d6f898","DHS/DCS LAG SCREWS 12.5MM ST. STEEL LENGTH 95MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1431.00","1144.80"
"init.26b18c01-21c5-5a69-9776-629b08435155","DRILL BIT DIA. 2.5MM LENGTH 100/75MM MINI QCK COUPLING","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1023.00","818.40"
"init.f810bdd1-9a43-59e8-96af-9a5cf7c2bc46","DRILL BIT DIA. 3.2MM LENGTH 240/215MM MINI QCK COUPLING","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2587.00","2069.60"
"init.99bdc956-1fe0-5c65-873f-6cddaab98a69","DRILL BIT DIA.3.5MM LENGTH 100/85MM3 FLUTE QCK COUPLING","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1039.00","831.20"
"init.91e6cea0-00ee-57f2-a9da-4b8f680a9a89","DRILL BIT DIA. 3.5MM LENGTH 120/1853 FLUTE QCK COUPLING","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1507.00","1205.60"
"init.c4c4eecf-bd7a-57f3-bbbc-29cf6c54ed74","DRILL BIT DIA3.5MM LENGTH 145/120MM3 FLUTE QCK COUPLING","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1350.00","1080.00"
"init.fae653a6-aff5-5dff-806f-9a148838fadc","DRILL BIT DIA. 4.5MM LENGTH 145/120MM 3 FLUTE QCK COUPLING","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1350.00","1080.00"
"init.c8d0da6b-826d-5a48-a637-63f6c0ad7b39","INTERLOCKING I.M FEMUR NAIL STAINLESS STEEL LENGTH 36CM DIAMETER 8MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","6350.00","5080.00"
"init.f94467e6-b3bf-5833-929b-7ccda8e05d57","INTERLOCKING I.M FEMUR NAIL STAINLESS STEEL LENGTH 42CM DIAMETER 10MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5851.00","4680.80"
"init.c07d4f8c-22c6-54c4-a9e7-54902a73abaf","INTERLOCKING I.M FEMUR NAIL STAINLESS STEEL LENGTH 42MM DIAMETER11MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5851.00","4680.80"
"init.72e50d97-2078-574c-af04-47f36c815e8f","INTERLOCKING I.M FEMUR NAIL STAINLESS STEEL LENGTH 42MM DIAMETER12MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5851.00","4680.80"
"init.e50fc621-5924-5e0e-b51b-3666e97222a0","INTERLOCKING I.M FEMUR NAIL STAINLESS STEEL SIZE 11MM X 36CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5851.00","4680.80"
"init.1fac2a01-6eea-5403-989b-aa6128d82e69","INTERLOCKING I.M FEMUR NAIL STAINLESS STEEL SIZE 11MM X 38CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5851.00","4680.80"
"init.9b1b2b1d-1477-5408-b456-2be10c90182b","INTERLOCKING I.M FEMUR NAIL STAINLESS STEEL SIZE 11MM X 40CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5851.00","4680.80"
"init.855ec372-6f72-5671-91db-248635929755","INTERLOCKING I.M TIBIAL NAIL STAINLESS STEEL SIZE 10MMX34CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5594.00","4475.20"
"init.0001226e-04c1-5917-baf6-5dfe53f579dc","INTERLOCKING I.M TIBIAL NAIL STAINLESS STEEL SIZE 10MMX36CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5594.00","4475.20"
"init.56730fc9-c6ab-5663-a604-c79cf1f00049","INTERLOCKING I.M TIBIAL NAIL STAINLESS STEEL SIZE 11MMX34CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5594.00","4475.20"
"init.6dcd1587-4b10-5424-bd85-dca9b2860ff3","INTERLOCKING I.M TIBIAL NAIL STAINLESS STEEL SIZE 11MMX36CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5594.00","4475.20"
"init.d5530050-e699-53f0-b3d7-2aea4fe06806","INTERLOCKING I.M TIBIAL NAIL STAINLESS STEEL SIZE 12MMX36CM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","5594.00","4475.20"
"init.f7dd23a7-1e7b-547a-9f78-e5ea5a2b1da7","K- WIRE DIA 1.7MM LENGTH 150+ 10MM TROCAR TIP ST. STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","185.00","148.00"
"init.c77018b2-737d-54b8-9847-91b70d7c7250","LATERAL TIBIAL HEAD BUTTRESS PLATES 4.5 FOR LEFT LEG. ST. STEEL HOLES 11 LENGTH 213MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","4650.00","3720.00"
"init.2c1da1f0-ed30-5edb-8cb1-530a65517a83","LATERAL TIBIAL HEAD BUTTRESS PLATES 4.5 FOR LEFT LEG. ST. STEEL HOLES 5 LENGTH 117MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3850.00","3080.00"
"init.73add29c-e19e-52cf-a966-6a3207168998","LATERAL TIBIAL HEAD BUTTRESS PLATES 4.5 FOR LEFT LEG. ST. STEEL HOLES 7 LENGTH 149MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","4060.00","3248.00"
"init.10f07bd4-9dc4-5fe1-96f0-daf4fb5c9287","LATERAL TIBIAL HEAD BUTTRESS PLATES 4.5 FOR LEFT LEG. ST. STEEL HOLES 9 LENGTH 181MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","4385.00","3508.00"
"init.bddff028-9fc2-58ff-9301-89330b1c1ab0","LATERAL TIBIAL HEAD BUTTRESS PLATES 4.5 FOR RIGHT LEG. ST. STEEL HOLES 11 LENGTH 213MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","4650.00","3720.00"
"init.e8075b4b-c9d2-58ab-92b3-dcdc803cc996","LATERAL TIBIAL HEAD BUTTRESS PLATES 4.5 FOR RIGHT LEG. ST. STEEL HOLES 5 LENGTH 117MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","3850.00","3080.00"
"init.dd46a39a-3cd9-5f5d-8b8b-a28df9202c77","LATERAL TIBIAL HEAD BUTTRESS PLATES 4.5 FOR RIGHT LEG. ST. STEEL HOLES 7 LENGTH 149MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","4070.00","3256.00"
"init.cd2a1dde-9bed-5323-a2da-1704cf020aea","LATERAL TIBIAL HEAD BUTTRESS PLATES 4.5 FOR RIGHT LEG. ST. STEEL HOLES 9 LENGTH 181MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","4390.00","3512.00"
"init.f01db070-1f1e-5987-bf5a-40d41c3f1033","L- BUTTRESS PLATE 4.5 4 HOLES LENGTH 85MM ST. STEEL RIGHT","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","2650.00","2120.00"
"init.edb3fb7b-d34f-565e-b036-17c37a0153c3","LOCKING SCREWS FOR I.M FEMUR NAIL DIAMETER4.9MM LENGTH 55MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","500.00","400.00"
"init.10899034-71fd-51f5-866b-fc115b1bebed","LOCKING SCREWS FOR I.M FEMUR NAIL DIAMETER4.9MM LENGTH 60MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","500.00","400.00"
"init.bcbed6ba-4109-5776-a250-708170c9e6db","LOCKING SCREWS FOR I.M TIBIAL NAIL DIAMETER4.9MM LENGTH 25MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","442.00","353.60"
"init.b7d035ce-ddc5-560c-8c7c-b6e8e3fe60cc","LOCKING SCREWS FOR I.M TIBIAL NAIL DIAMETER4.9MM LENGTH 35MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","475.00","380.00"
"init.f0d06b91-98dc-5e99-8465-3fc612982172","LOCKING SCREWS FOR I.M TIBIAL NAIL DIAMETER4.9MM LENGTH 45MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","500.00","400.00"
"init.efc7d393-c667-5d6c-af08-ca8036307004","LOCKING SCREWS FOR I.M TIBIAL NAIL DIAMETER4.9MM LENGTH 50MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","500.00","400.00"
"init.1b3856f8-72e7-5f2b-82c5-b7655a846237","LOCKING SCREWS FOR I.M TIBIAL NAIL DIAMETER4.9MM LENGTH 55MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","500.00","400.00"
"init.84909390-3f9a-5ee4-9c4d-8b2717fe3d30","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 105MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1005.00","804.00"
"init.c7e8a888-17d8-5d4c-b8ce-98ff6420903a","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 110MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1005.00","804.00"
"init.8e2e3830-90d4-5fc3-b830-f8b74e92176f","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 115MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1005.00","804.00"
"init.2d2dcd8d-b63d-5c58-b0fe-111e7d2d9c81","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 65MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","810.00","648.00"
"init.d98663e2-813b-5b17-8d97-4d9debc9772d","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 70MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","810.00","648.00"
"init.b1f2533d-fbc6-5168-a682-d022023376bd","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 75MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","810.00","648.00"
"init.4005d718-94e3-54a9-a0f5-4d20b507545f","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 80MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","810.00","648.00"
"init.129e4b9f-db54-5f63-a9f3-3549f4753a28","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 85MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","920.00","736.00"
"init.365f50d6-f21d-5212-aaf2-0108783c5529","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 90MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","920.00","736.00"
"init.2dde5601-0d6c-589d-b9cb-44686112d8f1","LOCKING SCREWS FOR PNF/RECONSTRUCTION NAIL DIAMETRE 7.0+/- 1.4MM LENGTH 95MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","920.00","736.00"
"init.3dcf0ed5-bd14-56e3-bcf3-5408c79ea914","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 100MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1155.00","924.00"
"init.c83a996c-613d-5306-9718-c88077971e73","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH105MM STAINLESS STEEL","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1310.00","1048.00"
"init.69a3e93d-61b7-52d5-8d3b-97a842b13a88","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 110MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1310.00","1048.00"
"init.684e21df-95c9-5d9a-9c97-87b09fd4e608","LOCKING SCREWS FOR RECONSTRUCTION NAIL DIAMETER 5.9MM STAINLESS STEEL LENGTH 115MM","init.categ_products_materials_orders","product","init.a8a0630a-1350-11df-a1f1-0026b9348838","init.a8a0630a-1350-11df-a1f1-0026b9348838","Ordered quantities","1310.00","1048.00"
